store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,store,longitude,latitude
st_142489,DOLLAR GENERAL 1064,A104853,2761,W 15th St,NA,Plano,TX,75075,Combination Grocery/Other,2,Small retail,4,Dollar General,-96.74739,33.01939
st_147032,DOLLAR GENERAL 3239,A113176,2704,W 3rd St,NA,Elk City,OK,73644,Combination Grocery/Other,2,Small retail,4,Dollar General,-99.43521,35.41161
st_118892,DOLLAR GENERAL 3453,A113354,2724,W Gentry Pkwy,NA,Tyler,TX,75702,Combination Grocery/Other,2,Small retail,4,Dollar General,-95.33135,32.3699
st_153491,DOLLAR GENERAL 9053,A117368,275,W Highway 78,NA,Temple,GA,30179,Combination Grocery/Other,2,Small retail,4,Dollar General,-85.0393,33.73162
st_023610,Dollar General 10425,A104641,275,W Main St,NA,Sutton,WV,26601,Combination Grocery/Other,2,Small retail,4,Dollar General,-80.7185,38.66882
st_142726,DOLLAR GENERAL 7312,A115904,2750,W Palma Vista Dr,NA,Palmview,TX,78572,Combination Grocery/Other,2,Small retail,4,Dollar General,-98.37933,26.23416
st_154188,DOLLAR GENERAL 7722,A116273,2770,W Tennessee St,NA,Tallahassee,FL,32304,Combination Grocery/Other,2,Small retail,4,Dollar General,-84.34168,30.45486
st_146854,DOLLAR GENERAL 0618,A104069,27295,W Warren St,NA,Dearborn Hts,MI,48127,Combination Grocery/Other,2,Small retail,4,Dollar General,-83.31063,42.34058
st_146029,DOLLAR GENERAL 9639,A117896,2701,Youngsville Hwy,NA,Youngsville,LA,70592,Combination Grocery/Other,2,Small retail,4,Dollar General,-91.99052,30.11269
st_146003,DOLLAR GENERAL 9219,A117512,2813,1st Ave SW,NA,Hickory,NC,28602,Combination Grocery/Other,2,Small retail,4,Dollar General,-81.38528,35.72919
st_046497,Dollar General 10994,A105218,280,3 Rivers Pkwy,NA,North Bend,OH,45052,Combination Grocery/Other,2,Small retail,4,Dollar General,-84.74273,39.14923
st_142769,DOLLAR GENERAL 1628,A110010,2862,34th St,NA,Lubbock,TX,79410,Combination Grocery/Other,2,Small retail,4,Dollar General,-101.8785,33.56333
st_147041,DOLLAR GENERAL 4700,A114406,2809,8th St,NA,Woodward,OK,73801,Combination Grocery/Other,2,Small retail,4,Dollar General,-99.38947,36.41918
st_006580,Dollar General 2808,A112825,2864,Airline Blvd,NA,Portsmouth,VA,23701,Combination Grocery/Other,2,Small retail,4,Dollar General,-76.36868,36.80928
